220400300,07/04/2009,13682,"Cpra Comes MASTELLONE HNOS. S.","H",55.80,"   8822491413",0
880300400,08/04/2009,13684,"Cpra Comes MASTELLONE HNOS. S.","D",55.80,"   8822503318",0
220400300,08/04/2009,13684,"Cpra Comes MASTELLONE HNOS. S.","H",55.80,"   8822503318",0
880300300,01/04/2009,13686,"Cpra Medic FARMACIA NUEVO PUEN","D",796.48,"    200165973",0
220425200,01/04/2009,13686,"Cpra Medic FARMACIA NUEVO PUEN","H",796.48,"    200165973",0
880300300,01/04/2009,13688,"Cpra Medic FARMACIA NUEVO PUEN","D",253.55,"    200165974",0
220425200,01/04/2009,13688,"Cpra Medic FARMACIA NUEVO PUEN","H",253.55,"    200165974",0
880300300,03/04/2009,13690,"Cpra Medic FARMACIA NUEVO PUEN","D",223.45,"    300136685",0
220425200,03/04/2009,13690,"Cpra Medic FARMACIA NUEVO PUEN","H",223.45,"    300136685",0
880300300,01/04/2009,13692,"Cpra Medic FARMACIA NUEVO PUEN","D",79.16,"    300136528",0
220425200,01/04/2009,13692,"Cpra Medic FARMACIA NUEVO PUEN","H",79.16,"    300136528",0
880300300,01/04/2009,13694,"Cpra Medic FARMACIA NUEVO PUEN","D",138.94,"    300136531",0
220425200,01/04/2009,13694,"Cpra Medic FARMACIA NUEVO PUEN","H",138.94,"    300136531",0
880300300,03/04/2009,13696,"Cpra Medic FARMACIA NUEVO PUEN","D",30.47,"    300136711",0
220425200,03/04/2009,13696,"Cpra Medic FARMACIA NUEVO PUEN","H",30.47,"    300136711",0
880300300,07/04/2009,13698,"Cpra Medic FARMACIA NUEVO PUEN","D",316.03,"    200166726",0
220425200,07/04/2009,13698,"Cpra Medic FARMACIA NUEVO PUEN","H",316.03,"    200166726",0
880300300,08/04/2009,13700,"Cpra Medic FARMACIA NUEVO PUEN","D",104.40,"    200166826",0
220425200,08/04/2009,13700,"Cpra Medic FARMACIA NUEVO PUEN","H",104.40,"    200166826",0
880300300,08/04/2009,13702,"Cpra Medic FARMACIA NUEVO PUEN","D",476.45,"    300137109",0
220425200,08/04/2009,13702,"Cpra Medic FARMACIA NUEVO PUEN","H",476.45,"    300137109",0
880300300,08/04/2009,13704,"Cpra Medic FARMACIA NUEVO PUEN","D",622.70,"    300137110",0
220425200,08/04/2009,13704,"Cpra Medic FARMACIA NUEVO PUEN","H",622.70,"    300137110",0
880300300,14/04/2009,13706,"Cpra Medic FARMACIA NUEVO PUEN","D",8.58,"    300137621",0
220425200,14/04/2009,13706,"Cpra Medic FARMACIA NUEVO PUEN","H",8.58,"    300137621",0
880300300,15/04/2009,13708,"Cpra Medic FARMACIA NUEVO PUEN","D",885.63,"    300137683",0
220425200,15/04/2009,13708,"Cpra Medic FARMACIA NUEVO PUEN","H",885.63,"    300137683",0
880300300,15/04/2009,13710,"Cpra Medic FARMACIA NUEVO PUEN","D",838.82,"    300137684",0
220425200,15/04/2009,13710,"Cpra Medic FARMACIA NUEVO PUEN","H",838.82,"    300137684",0
880300400,09/04/2009,13712,"Cpra Comes MASTELLONE HNOS. S.","D",55.80,"   8822514759",0
220400300,09/04/2009,13712,"Cpra Comes MASTELLONE HNOS. S.","H",55.80,"   8822514759",0
880300400,10/04/2009,13714,"Cpra Comes MASTELLONE HNOS. S.","D",81.89,"   8822521417",0
220400300,10/04/2009,13714,"Cpra Comes MASTELLONE HNOS. S.","H",81.89,"   8822521417",0
880300400,17/04/2009,13716,"Cpra Comes MASTELLONE HNOS. S.","D",55.80,"   8822582421",0
220400300,17/04/2009,13716,"Cpra Comes MASTELLONE HNOS. S.","H",55.80,"   8822582421",0
880300400,18/04/2009,13718,"Cpra Comes MASTELLONE HNOS. S.","D",55.80,"   8822592368",0
220400300,18/04/2009,13718,"Cpra Comes MASTELLONE HNOS. S.","H",55.80,"   8822592368",0
880301000,10/04/2009,13720,"Gtos Mante ALBERTO AYALA","D",750.00,"    100000213",0
220417700,10/04/2009,13720,"Gtos Mante ALBERTO AYALA","H",750.00,"    100000213",0
880301000,24/04/2009,13722,"Gtos Mante ALBERTO AYALA","D",750.00,"    100000215",0
220417700,24/04/2009,13722,"Gtos Mante ALBERTO AYALA","H",750.00,"    100000215",0
880300400,02/04/2009,13724,"Cpra Comes ANGEL MARIO GATTI","D",32.40,"    100013514",0
220403300,02/04/2009,13724,"Cpra Comes ANGEL MARIO GATTI","H",32.40,"    100013514",0
880300400,07/04/2009,13726,"Cpra Comes ANGEL MARIO GATTI","D",72.50,"    100013543",0
220403300,07/04/2009,13726,"Cpra Comes ANGEL MARIO GATTI","H",72.50,"    100013543",0
880300400,09/04/2009,13728,"Cpra Comes ANGEL MARIO GATTI","D",38.00,"    100013550",0
220403300,09/04/2009,13728,"Cpra Comes ANGEL MARIO GATTI","H",38.00,"    100013550",0
880300400,11/04/2009,13730,"Cpra Comes ANGEL MARIO GATTI","D",273.60,"    100013560",0
220403300,11/04/2009,13730,"Cpra Comes ANGEL MARIO GATTI","H",273.60,"    100013560",0
880300400,11/04/2009,13732,"Cpra Comes ANGEL MARIO GATTI","D",25.20,"    100013567",0
220403300,11/04/2009,13732,"Cpra Comes ANGEL MARIO GATTI","H",25.20,"    100013567",0
880300400,12/04/2009,13734,"Cpra Comes ANGEL MARIO GATTI","D",4.30,"    100013573",0
220403300,12/04/2009,13734,"Cpra Comes ANGEL MARIO GATTI","H",4.30,"    100013573",0
880300400,14/04/2009,13736,"Cpra Comes ANGEL MARIO GATTI","D",22.00,"    100013585",0
220403300,14/04/2009,13736,"Cpra Comes ANGEL MARIO GATTI","H",22.00,"    100013585",0
880300400,16/04/2009,13738,"Cpra Comes ANGEL MARIO GATTI","D",6.00,"    100013594",0
220403300,16/04/2009,13738,"Cpra Comes ANGEL MARIO GATTI","H",6.00,"    100013594",0
880300400,17/04/2009,13740,"Cpra Comes ANGEL MARIO GATTI","D",15.00,"    100013600",0
220403300,17/04/2009,13740,"Cpra Comes ANGEL MARIO GATTI","H",15.00,"    100013600",0
880301000,04/04/2009,13742,"Gtos Mante MARIANO GONZALEZ","D",154.30,"    100001786",0
220417800,04/04/2009,13742,"Gtos Mante MARIANO GONZALEZ","H",154.30,"    100001786",0
880301000,17/04/2009,13744,"Gtos Mante MARIANO GONZALEZ","D",305.90,"    100001798",0
220417800,17/04/2009,13744,"Gtos Mante MARIANO GONZALEZ","H",305.90,"    100001798",0
880300400,03/04/2009,13746,"Cpra Comes PUNTO Y COMA II","D",759.44,"    100002446",0
220400900,03/04/2009,13746,"Cpra Comes PUNTO Y COMA II","H",759.44,"    100002446",0
880300400,03/04/2009,13748,"Cpra Comes PUNTO Y COMA II","D",400.50,"    100002447",0
220400900,03/04/2009,13748,"Cpra Comes PUNTO Y COMA II","H",400.50,"    100002447",0
880300400,16/04/2009,13750,"Cpra Comes PUNTO Y COMA II","D",589.59,"    100002468",0
220400900,16/04/2009,13750,"Cpra Comes PUNTO Y COMA II","H",589.59,"    100002468",0
880300300,03/04/2009,13752,"Cpra Medic FARMACIA R. ZAMPIER","D",20.00,"    200001657",0
220425600,03/04/2009,13752,"Cpra Medic FARMACIA R. ZAMPIER","H",20.00,"    200001657",0
880300300,15/04/2009,13754,"Cpra Medic FARMACIA R. ZAMPIER","D",243.00,"    200001670",0
220425600,15/04/2009,13754,"Cpra Medic FARMACIA R. ZAMPIER","H",243.00,"    200001670",0
880300300,15/04/2009,13756,"Cpra Medic FARMACIA BOND S.R.L","D",2747.50,"    100006135",0
220425100,15/04/2009,13756,"Cpra Medic FARMACIA BOND S.R.L","H",2747.50,"    100006135",0
880302100,14/04/2009,13758,"ROPA/CAMA SURIANO S.A.","D",586.75,"   1200060982",0
220420600,14/04/2009,13758,"ROPA/CAMA SURIANO S.A.","H",586.75,"   1200060982",0
880300300,13/04/2009,13760,"Cpra Medic CEVALLOS SALUD S.R.","D",471.17,"    100004814",0
220426000,13/04/2009,13760,"Cpra Medic CEVALLOS SALUD S.R.","H",471.17,"    100004814",0
880300400,17/04/2009,13762,"Cpra Comes ANALIA E. BUJANDA","D",318.12,"    100000574",0
220401100,17/04/2009,13762,"Cpra Comes ANALIA E. BUJANDA","H",318.12,"    100000574",0
880300400,15/04/2009,13764,"Cpra Comes PANAD. LOURDES (MEN","D",3970.50,"    200000026",0
220402000,15/04/2009,13764,"Cpra Comes PANAD. LOURDES (MEN","H",3970.50,"    200000026",0
880300400,09/04/2009,13766,"Cpra Comes PESCADERIA EL DORAD","D",120.00,"    200002146",0
220402800,09/04/2009,13766,"Cpra Comes PESCADERIA EL DORAD","H",120.00,"    200002146",0
880300400,15/04/2009,13768,"Cpra Comes OLIVARES DE LA COST","D",590.00,"    100000092",0
220402900,15/04/2009,13768,"Cpra Comes OLIVARES DE LA COST","H",590.00,"    100000092",0
100702600,02/04/2009,13770,"LA SERENISIMA 30707210385","D",0.82,"88-22452875",0
880300400,02/04/2009,13770,"LA SERENISIMA 30707210385","H",0.82,"88-22452875",0
100702600,03/04/2009,13771,"LA SERENISIMA 30707210385","D",0.82,"88-22463222",0
880300400,03/04/2009,13771,"LA SERENISIMA 30707210385","H",0.82,"88-22463222",0
100702600,04/04/2009,13772,"LA SERENISIMA 30707210385","D",0.82,"88-22470948",0
880300400,04/04/2009,13772,"LA SERENISIMA 30707210385","H",0.82,"88-22470948",0
100702600,06/04/2009,13773,"LA SERENISIMA 30707210385","D",0.82,"88-22480929",0
880300400,06/04/2009,13773,"LA SERENISIMA 30707210385","H",0.82,"88-22480929",0
100702600,07/04/2009,13774,"LA SERENISIMA 30707210385","D",0.82,"88-22491413",0
880300400,07/04/2009,13774,"LA SERENISIMA 30707210385","H",0.82,"88-22491413",0
100702600,08/04/2009,13775,"LA SERENISIMA 30707210385","D",0.82,"88-22503318",0
880300400,08/04/2009,13775,"LA SERENISIMA 30707210385","H",0.82,"88-22503318",0
100702600,01/04/2009,13776,"CABLEVISION 30573652084 09.03","D",4.40,"918-00022180",0
880301100,01/04/2009,13776,"CABLEVISION 30573652084 09.03","H",4.40,"918-00022180",0
100702600,08/04/2009,13777,"CABLEVISION 30573652084","D",4.40,"918-00033228",0
880301100,08/04/2009,13777,"CABLEVISION 30573652084","H",4.40,"918-00033228",0
880401200,03/04/2009,13778,"SERV.SEGUR SINCLAIR SEG. PRIVA","D",16267.92,"    300000114",0
220412600,03/04/2009,13778,"SERV.SEGUR SINCLAIR SEG. PRIVA","H",16267.92,"    300000114",0
880302500,06/04/2009,13780,"Gtos AtPac REMIS HAEDO NUEVO","D",900.00,"    100001146",0
220420700,06/04/2009,13780,"Gtos AtPac REMIS HAEDO NUEVO","H",900.00,"    100001146",0
880302500,07/04/2009,13782,"Gtos AtPac REMIS HAEDO NUEVO","D",452.04,"    100001147",0
220420700,07/04/2009,13782,"Gtos AtPac REMIS HAEDO NUEVO","H",452.04,"    100001147",0
880302500,14/04/2009,13784,"Gtos AtPac REMIS HAEDO NUEVO","D",800.00,"    100001148",0
220420700,14/04/2009,13784,"Gtos AtPac REMIS HAEDO NUEVO","H",800.00,"    100001148",0
880302500,15/04/2009,13786,"Gtos AtPac REMIS HAEDO NUEVO","D",218.00,"    100001149",0
220420700,15/04/2009,13786,"Gtos AtPac REMIS HAEDO NUEVO","H",218.00,"    100001149",0
880302500,20/04/2009,13788,"Gtos AtPac REMIS HAEDO NUEVO","D",600.00,"    100001151",0
220420700,20/04/2009,13788,"Gtos AtPac REMIS HAEDO NUEVO","H",600.00,"    100001151",0
880302500,21/04/2009,13790,"Gtos AtPac REMIS HAEDO NUEVO","D",550.00,"    100001152",0
220420700,21/04/2009,13790,"Gtos AtPac REMIS HAEDO NUEVO","H",550.00,"    100001152",0
880302500,22/04/2009,13792,"Gtos AtPac REMIS HAEDO NUEVO","D",351.00,"    100001153",0
220420700,22/04/2009,13792,"Gtos AtPac REMIS HAEDO NUEVO","H",351.00,"    100001153",0
880301000,08/04/2009,13794,"Gtos Mante J.C.GOMEZ","D",917.50,"    100018568",0
220415900,08/04/2009,13794,"Gtos Mante J.C.GOMEZ","H",917.50,"    100018568",0
880401800,01/04/2009,13796,"HONO Y GAS CARLOS H. ORTEGA","D",11000.00,"    100000701",0
220411600,01/04/2009,13796,"HONO Y GAS CARLOS H. ORTEGA","H",11000.00,"    100000701",0
880300400,06/04/2009,13798,"Cpra Comes MERCURIO PREITI","D",655.50,"    100000058",0
220402100,06/04/2009,13798,"Cpra Comes MERCURIO PREITI","H",655.50,"    100000058",0
880300400,03/04/2009,13800,"Cpra Comes DO¥A URSULA","D",1006.40,"    100000011",0
220401600,03/04/2009,13800,"Cpra Comes DO¥A URSULA","H",1006.40,"    100000011",0
880300400,03/04/2009,13802,"Cpra Comes DO¥A URSULA","D",1064.25,"    100000012",0
220401600,03/04/2009,13802,"Cpra Comes DO¥A URSULA","H",1064.25,"    100000012",0
880300400,03/04/2009,13804,"Cpra Comes DO¥A URSULA","D",1006.10,"    100000013",0
220401600,03/04/2009,13804,"Cpra Comes DO¥A URSULA","H",1006.10,"    100000013",0
880300300,07/04/2009,13806,"Cpra Medic DENVER FARMA S.A.","D",2682.91,"    100017049",0
220425500,07/04/2009,13806,"Cpra Medic DENVER FARMA S.A.","H",2682.91,"    100017049",0
100702600,07/04/2009,13808,"DENVER FARMA 33629282659","D",64.91,"1-00017049",0
880300300,07/04/2009,13808,"DENVER FARMA 33629282659","H",64.91,"1-00017049",0
880300400,06/04/2009,13809,"Cpra Comes DISTRIBUIDORA DEVOT","D",999.75,"    200001191",0
220401200,06/04/2009,13809,"Cpra Comes DISTRIBUIDORA DEVOT","H",999.75,"    200001191",0
880300400,07/04/2009,13811,"Cpra Comes ALFREDO H. FRAGATI","D",601.81,"    100000455",0
220402200,07/04/2009,13811,"Cpra Comes ALFREDO H. FRAGATI","H",601.81,"    100000455",0
880300400,07/04/2009,13813,"Cpra Comes ALFREDO H. FRAGATI","D",499.65,"    100000456",0
220402200,07/04/2009,13813,"Cpra Comes ALFREDO H. FRAGATI","H",499.65,"    100000456",0
880401100,17/04/2009,13815,"GTOS INFO MARCELO FABIAN LOPEZ","D",360.00,"    100000161",0
220410000,17/04/2009,13815,"GTOS INFO MARCELO FABIAN LOPEZ","H",360.00,"    100000161",0
880401100,17/04/2009,13817,"GTOS INFO MARCELO FABIAN LOPEZ","D",390.00,"    100000162",0
220410000,17/04/2009,13817,"GTOS INFO MARCELO FABIAN LOPEZ","H",390.00,"    100000162",0
880401100,17/04/2009,13819,"GTOS INFO DIGICOM S.A.","D",300.00,"    100001719",0
220411100,17/04/2009,13819,"GTOS INFO DIGICOM S.A.","H",300.00,"    100001719",0
880401100,22/04/2009,13821,"GTOS INFO DIGICOM S.A.","D",367.07,"    100001720",0
220411100,22/04/2009,13821,"GTOS INFO DIGICOM S.A.","H",367.07,"    100001720",0
880401100,23/04/2009,13823,"GTOS INFO DIGICOM S.A.","D",133.40,"    100001721",0
220411100,23/04/2009,13823,"GTOS INFO DIGICOM S.A.","H",133.40,"    100001721",0
880301000,08/04/2009,13825,"INISA S.A.","D",2386.50,"3-00040765",0
100300700,08/04/2009,13825,"INISA S.A.","H",2344.74,"",0
220600201,08/04/2009,13825,"INISA S.A.","H",41.76,"",0
220600100,23/04/2009,13826,"RET. GANANCIAS","D",1596.00,"",0
100300700,23/04/2009,13826,"RET. GANANCIAS","H",1596.00,"",0
220501200,22/04/2009,13827,"SUELDOS","D",170.00,"",0
100300700,22/04/2009,13827,"SUELDOS","H",170.00,"",0
220501200,21/04/2009,13828,"SUELDOS","D",1733.18,"",0
100300700,21/04/2009,13828,"SUELDOS","H",1733.18,"",0
220501200,21/04/2009,13829,"SUELDOS","D",2128.24,"",0
100300700,21/04/2009,13829,"SUELDOS","H",2128.24,"",0
220501200,17/04/2009,13830,"SUELDOS","D",3253.03,"",0
100300700,17/04/2009,13830,"SUELDOS","H",3253.03,"",0
880301000,17/04/2009,13831,"INISA S.A.","D",977.99,"3-00040874",0
100300700,17/04/2009,13831,"INISA S.A.","H",960.88,"",0
220600201,17/04/2009,13831,"INISA S.A.","H",17.11,"",0
100300500,05/05/2009,13832,"EDENOR S.A.","H",1097.24,"",0
100300500,05/05/2009,13832,"EDENOR S.A.","H",2051.66,"",0
100300500,05/05/2009,13832,"EDENOR S.A.","H",681.84,"",0
220408000,05/05/2009,13832,"EDENOR S.A.","D",3830.74,"",0
220501200,17/04/2009,13833,"SUELDOS","D",4690.00,"",0
100300700,17/04/2009,13833,"SUELDOS","H",4690.00,"",0
220501200,17/04/2009,13834,"SUELDOS","D",7160.00,"",0
100300700,17/04/2009,13834,"SUELDOS","H",7160.00,"",0
220501200,17/04/2009,13835,"SUELDOS","D",50.00,"",0
100300700,17/04/2009,13835,"SUELDOS","H",50.00,"",0
220501200,17/04/2009,13837,"SUELDOS","D",96590.97,"",0
100300700,17/04/2009,13837,"SUELDOS","H",96590.97,"",0
220501200,17/04/2009,13838,"SUELDOS","D",59696.14,"",0
100300700,17/04/2009,13838,"SUELDOS","H",59696.14,"",0
880301100,16/04/2009,13840,"Serv Publi EDENOR S.A.","D",681.84,"    383473960",0
220408000,16/04/2009,13840,"Serv Publi EDENOR S.A.","H",681.84,"    383473960",0
880301100,16/04/2009,13842,"Serv Publi EDENOR S.A.","D",2051.66,"    383473961",0
220408000,16/04/2009,13842,"Serv Publi EDENOR S.A.","H",2051.66,"    383473961",0
880301100,16/04/2009,13844,"Serv Publi EDENOR S.A.","D",1097.24,"    383473968",0
220408000,16/04/2009,13844,"Serv Publi EDENOR S.A.","H",1097.24,"    383473968",0
880301100,03/04/2009,13846,"Serv Publi TELEFONICA ARGENT.","D",31.18,"    220090403",0
220407700,03/04/2009,13846,"Serv Publi TELEFONICA ARGENT.","H",31.18,"    220090403",0
880301100,03/04/2009,13848,"Serv Publi TELEFONICA DE ARGEN","D",3865.61,"    220090403",0
220408200,03/04/2009,13848,"Serv Publi TELEFONICA DE ARGEN","H",3865.61,"    220090403",0
220700800,01/04/2009,13851,"CARLOS O. BERGNA C/PARTICULAR","D",115.00,"",0
880400400,01/04/2009,13851,"MASTERCARD","D",138.48,"",0
880401600,01/04/2009,13851,"MASTERCARD","D",146.16,"",0
220410400,01/04/2009,13851,"MASTERCARD","D",1357.83,"",0
100300500,01/04/2009,13851,"MASTERCARD","H",64.38,"",0
100300500,01/04/2009,13851,"MASTERCARD","H",1693.09,"",0
220700810,13/04/2009,13852,"MARTHA ADDEO C/PARTICULAR","D",1438.45,"",0
880400400,13/04/2009,13852,"VISA CLASSIC","D",20.28,"",0
880401600,13/04/2009,13852,"VISA CLASSIC","D",98.00,"",0
100300500,13/04/2009,13852,"VISA CLASSIC","H",1556.73,"",0
220501200,08/04/2009,13853,"SUELDOS","D",3450.00,"",0
100300700,08/04/2009,13853,"SUELDOS","H",3450.00,"",0
220501200,03/04/2009,13854,"SUELDOS","D",2950.00,"",0
100300700,03/04/2009,13854,"SUELDOS","H",2950.00,"",0
220501200,06/04/2009,13855,"SUELDOS","D",300.00,"",0
100300700,06/04/2009,13855,"SUELDOS","H",300.00,"",0
220501200,08/04/2009,13856,"SUELDOS","D",200.00,"",0
100300700,08/04/2009,13856,"SUELDOS","H",200.00,"",0
220501200,03/04/2009,13857,"SUELDOS","D",1475.01,"",0
100300700,03/04/2009,13857,"SUELDOS","H",1475.01,"",0
220501200,06/04/2009,13858,"SUELDOS","D",1986.18,"",0
100300700,06/04/2009,13858,"SUELDOS","H",1986.18,"",0
220501200,03/04/2009,13859,"SUELDOS","D",2121.22,"",0
100300700,03/04/2009,13859,"SUELDOS","H",2121.22,"",0
100300500,07/04/2009,13860,"DEP. 48 HS BCO. NACION","D",30000.00,"",0
100309500,07/04/2009,13860,"PASE BCO. PROV. CTA.3447/0","H",30000.00,"",0
100300700,06/04/2009,13861,"DEP. 48 HS BCO. NACION","D",100000.00,"",0
100309500,06/04/2009,13861,"PASE BCO. CREDICOOP 13528/9","H",100000.00,"",0
100300500,01/04/2009,13862,"DEP. 48 HS BCO. NACION","D",30000.00,"",0
100309500,01/04/2009,13862,"PASE BCO. PROV. 3447/0","H",30000.00,"",0
100300700,01/04/2009,13863,"DEP. 48 HS BCO. NACION","D",200000.00,"",0
100309500,01/04/2009,13863,"PASE BCO. CRED. 13528/9","H",200000.00,"",0
100300700,13/04/2009,13864,"DEP. 48 HS BCO. NACION","D",90000.00,"",0
100309500,13/04/2009,13864,"PASE BCO. CRED. 13528/9","H",90000.00,"",0
100300500,15/04/2009,13865,"DEP. 48 HS BCO. NACION","D",80000.00,"",0
100309500,15/04/2009,13865,"PASE BCO. PROV. 3447/0","H",80000.00,"",0
100300700,15/04/2009,13866,"DEP. 48 HS BCO. NACION","D",145000.00,"",0
100309500,15/04/2009,13866,"PASE BACO. CRED. 13528/9","H",145000.00,"",0
220600100,15/04/2009,13867,"AFIP RET. GANANCIAS","D",10719.60,"",0
100300700,15/04/2009,13867,"AFIP RET. GANANCIAS","H",10719.60,"",0
660300100,01/04/2009,13868,"NTA. CTO INST.NAC.DE SERV.SOC.","D",44466.04,"    100000183",0
100600200,01/04/2009,13868,"NTA. CTO INST.NAC.DE SERV.SOC.","H",44466.04,"    100000183",0
100600200,03/04/2009,13870,"VTA.CTA.CT INST.NAC.DE SERV.SO","D",749593.27,"    100001044",0
660300100,03/04/2009,13870,"VTA.CTA.CT INST.NAC.DE SERV.SO","H",749593.27,"    100001044",0
100600200,03/04/2009,13872,"ANULADA INST.NAC.DE SERV.SOC.P","D",0.00,"    100001045",0
660300100,03/04/2009,13872,"ANULADA INST.NAC.DE SERV.SOC.P","H",0.00,"    100001045",0
100600200,03/04/2009,13874,"ANULADA INST.NAC.DE SERV.SOC.P","D",0.00,"    100001046",0
660300100,03/04/2009,13874,"ANULADA INST.NAC.DE SERV.SOC.P","H",0.00,"    100001046",0
100601600,03/04/2009,13876,"VTA.CTA.CT INST.OBRA MEDICO AS","D",5120.00,"    100001047",0
660300100,03/04/2009,13876,"VTA.CTA.CT INST.OBRA MEDICO AS","H",5120.00,"    100001047",0
100601600,03/04/2009,13878,"ANULADA INST.OBRA MEDICO ASIS.","D",0.00,"    100001048",0
660300100,03/04/2009,13878,"ANULADA INST.OBRA MEDICO ASIS.","H",0.00,"    100001048",0
100601600,03/04/2009,13880,"VTA.CTA.CT INST.OBRA MEDICO AS","D",762.00,"    100001049",0
